CustomerID,Gender,Age,Tenure,PlanType,MonthlyCharges,InternetService,ContractType,PaymentMethod,TechSupport,OnlineSecurity,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,TotalCharges,Churn
CUST3231,Male,39,32,Basic,47.44,Fiber optic,Month-to-month,Electronic check,No,Yes,No,Yes,No,Yes,1401.96,No
CUST3232,Female,44,7,Silver,56,DSL,Month-to-month,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,423.92,Yes
CUST3233,Male,36,2,Basic,47.37,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,Yes,Yes,95.95,Yes
CUST3234,Male,62,6,Silver,91.09,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,No,No,Yes,593.98,Yes
CUST3235,Female,29,36,Silver,66.63,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,Yes,No,2285.73,No
CUST3236,Male,37,32,Gold,17.03,Fiber optic,Two year,Bank transfer,No,No,Yes,Yes,Yes,Yes,526.66,No
CUST3237,Male,18,45,Silver,38.8,DSL,One year,Bank transfer,No,Yes,Yes,No,Yes,Yes,1898.53,No
CUST3238,Female,38,42,Basic,89.51,DSL,One year,Bank transfer,No,Yes,No,Yes,Yes,No,3718.49,No
CUST3239,Male,66,53,Basic,46.6,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,No,No,Yes,2338.38,No
CUST3240,Male,62,9,Basic,111.61,Fiber optic,Two year,Bank transfer,Yes,No,No,Yes,No,Yes,987.45,Yes
CUST3241,Male,18,49,Silver,89.83,DSL,One year,Bank transfer,No,Yes,No,No,Yes,Yes,4270.52,No
CUST3242,Male,27,2,Gold,45.44,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,No,No,96.11,Yes
CUST3243,Female,64,67,Silver,69.22,Fiber optic,One year,Electronic check,No,No,No,Yes,Yes,Yes,4555.24,No
CUST3244,Female,49,11,Gold,85.06,Fiber optic,Month-to-month,Mailed check,Yes,No,No,Yes,Yes,Yes,856.51,Yes
CUST3245,Female,56,50,Basic,35.3,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,Yes,Yes,1802.27,No
CUST3246,Male,39,35,Silver,40.85,Fiber optic,One year,Electronic check,No,No,No,No,No,No,1540.9,No
CUST3247,Male,35,15,Basic,68.25,DSL,Month-to-month,Bank transfer,No,No,No,Yes,No,Yes,1108.28,No
CUST3248,Female,65,31,Basic,112.11,Fiber optic,One year,Bank transfer,Yes,No,Yes,No,Yes,Yes,3463.06,Yes
CUST3249,Male,63,62,Silver,51.12,DSL,Month-to-month,Electronic check,Yes,Yes,No,Yes,Yes,Yes,2860.81,No
CUST3250,Male,49,28,Gold,57.22,Fiber optic,Two year,Electronic check,Yes,Yes,No,No,No,No,1634.4,No
CUST3251,Male,44,25,Basic,35.02,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,Yes,No,869.86,No
CUST3252,Male,45,25,Silver,77.29,DSL,Two year,Electronic check,Yes,No,Yes,No,Yes,Yes,2102.88,No
CUST3253,Female,35,1,Gold,92.72,DSL,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,99.88,No
CUST3254,Female,56,59,Basic,61.27,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,No,Yes,3903.9,No
CUST3255,Female,66,69,Gold,93.78,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,Yes,No,Yes,6836.75,No
CUST3256,Male,46,42,Basic,46.77,DSL,Month-to-month,Credit card,No,Yes,Yes,Yes,Yes,Yes,1866.04,No
CUST3257,Female,35,34,Basic,89.23,DSL,One year,Electronic check,No,No,No,Yes,Yes,No,3080.19,No
CUST3258,Female,61,66,Basic,42.13,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,No,No,2973.06,No
CUST3259,Male,25,18,Basic,96.97,DSL,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,1845.44,No
CUST3260,Male,48,5,Gold,102.22,DSL,Month-to-month,Bank transfer,No,No,Yes,No,Yes,Yes,544.2,Yes
CUST3261,Female,51,20,Gold,98.76,None,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,No,1966.34,No
CUST3262,Female,24,66,Basic,37.62,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,Yes,Yes,Yes,2366.6,No
CUST3263,Female,53,62,Basic,87.9,DSL,One year,Credit card,No,No,No,No,Yes,Yes,4973.56,No
CUST3264,Female,35,32,Basic,71.55,Fiber optic,Two year,Electronic check,Yes,Yes,Yes,Yes,Yes,Yes,2188.17,No
CUST3265,Male,55,58,Silver,118.53,Fiber optic,Two year,Electronic check,Yes,No,Yes,Yes,No,Yes,6214.11,No
CUST3266,Female,26,50,Basic,52.97,None,Two year,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,2556.59,No
CUST3267,Female,26,38,Silver,95.98,Fiber optic,One year,Bank transfer,No,No,No,Yes,No,No,3977.32,No
CUST3268,Male,63,55,Gold,53.86,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,No,No,Yes,2824.6,No
CUST3269,Female,25,28,Silver,56.67,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,No,Yes,No,1723.32,No
CUST3270,Male,68,22,Premium,26.65,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,641.74,No
CUST3271,Male,52,43,Basic,40.16,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,Yes,Yes,No,1589.71,No
CUST3272,Male,35,36,Premium,32.27,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,1234.15,No
CUST3273,Female,22,52,Basic,31.72,None,Two year,Electronic check,No,No,Yes,No,Yes,Yes,1797.5,No
CUST3274,Female,31,36,Basic,15.95,None,One year,Electronic check,No,No,No,No,Yes,No,540.93,No
CUST3275,Male,45,28,Gold,98.35,DSL,Two year,Bank transfer,No,No,No,Yes,Yes,No,2690.49,No
CUST3276,Female,47,58,Gold,64.13,DSL,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,Yes,3970.97,No
CUST3277,Female,21,36,Gold,99.44,DSL,Month-to-month,Credit card,Yes,Yes,No,No,No,Yes,3322.55,No
CUST3278,Male,56,70,Basic,79.32,DSL,One year,Credit card,No,No,No,Yes,Yes,No,5619.06,No
CUST3279,Male,37,9,Premium,102.29,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,No,Yes,Yes,873,Yes
CUST3280,Female,42,21,Basic,67.9,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,No,Yes,Yes,1501.5,No
CUST3281,Male,45,64,Basic,24.87,Fiber optic,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,1629.48,No
CUST3282,Female,29,61,Basic,79.76,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,No,No,4979.86,No
CUST3283,Female,19,40,Gold,86.17,DSL,Two year,Credit card,Yes,Yes,Yes,No,Yes,Yes,3733.72,No
CUST3284,Female,60,56,Silver,80.78,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,No,Yes,Yes,4679.67,No
CUST3285,Female,31,4,Silver,99.14,None,Two year,Bank transfer,No,No,Yes,No,Yes,No,368.59,No
CUST3286,Male,39,31,Basic,91.81,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,No,2660.52,No
CUST3287,Male,48,27,Basic,60.43,DSL,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,1558.06,No
CUST3288,Male,40,58,Basic,101.01,DSL,Month-to-month,Mailed check,No,No,Yes,No,No,Yes,5317.18,Yes
CUST3289,Male,65,25,Silver,87.64,DSL,Month-to-month,Electronic check,No,No,Yes,No,No,Yes,2131.86,No
CUST3290,Female,37,69,Silver,27.64,Fiber optic,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,1862.5,No
CUST3291,Female,55,70,Silver,71.69,DSL,Two year,Bank transfer,No,No,No,Yes,No,No,5228.54,No
CUST3292,Male,21,5,Premium,91.5,Fiber optic,One year,Mailed check,No,No,Yes,Yes,Yes,No,441.78,No
CUST3293,Female,32,8,Basic,73.1,Fiber optic,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,626.5,Yes
CUST3294,Female,41,9,Basic,114.65,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,1007.95,Yes
CUST3295,Female,42,15,Silver,25.66,DSL,Month-to-month,Mailed check,Yes,No,No,No,Yes,Yes,423.34,No
CUST3296,Male,18,7,Silver,90.84,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,Yes,Yes,632.71,Yes
CUST3297,Male,24,15,Silver,101.57,Fiber optic,One year,Electronic check,No,No,No,Yes,Yes,Yes,1641.6,No
CUST3298,Male,48,37,Premium,88.78,DSL,Month-to-month,Credit card,Yes,No,Yes,No,No,Yes,3101.47,No
CUST3299,Female,29,39,Silver,55.49,None,Two year,Mailed check,No,No,Yes,No,Yes,Yes,1949.21,No
CUST3300,Male,59,6,Basic,55.48,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,No,333.75,Yes
CUST3301,Male,22,57,Basic,76.59,DSL,One year,Mailed check,No,Yes,No,No,Yes,Yes,4378.65,No
CUST3302,Male,61,19,Gold,56.7,Fiber optic,One year,Bank transfer,Yes,No,No,No,Yes,Yes,1175.33,No
CUST3303,Male,67,63,Gold,107.73,DSL,Month-to-month,Credit card,No,No,Yes,Yes,Yes,No,6373.38,No
CUST3304,Male,59,31,Basic,26.54,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,Yes,Yes,772.91,No
CUST3305,Male,55,10,Basic,82.11,Fiber optic,Month-to-month,Mailed check,No,No,Yes,No,Yes,Yes,807.87,Yes
CUST3306,Female,29,67,Silver,29.08,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,No,Yes,Yes,1955.23,No
CUST3307,Female,56,62,Silver,71.72,DSL,Month-to-month,Credit card,No,No,No,Yes,No,Yes,4572.75,No
CUST3308,Male,35,3,Basic,90.14,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,Yes,259.32,Yes
CUST3309,Male,19,18,Silver,32.38,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,No,Yes,555.44,No
CUST3310,Female,27,25,Basic,88.92,DSL,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,2374.38,No
CUST3311,Female,32,20,Premium,29.7,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,Yes,Yes,Yes,593.42,No
CUST3312,Male,47,58,Basic,80.16,DSL,Two year,Credit card,No,Yes,Yes,No,Yes,No,5050.55,No
CUST3313,Male,61,50,Gold,68.08,DSL,Month-to-month,Mailed check,Yes,No,Yes,Yes,Yes,Yes,3528.87,No
CUST3314,Male,34,10,Silver,46.3,DSL,Month-to-month,Credit card,Yes,Yes,Yes,Yes,Yes,Yes,422.48,Yes
CUST3315,Male,21,21,Basic,26.71,DSL,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,516.85,No
CUST3316,Female,24,29,Silver,92.26,DSL,One year,Electronic check,Yes,No,No,Yes,Yes,Yes,2873.3,No
CUST3317,Male,58,10,Basic,55.09,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,No,Yes,519.02,Yes
CUST3318,Male,48,13,Silver,24.09,Fiber optic,One year,Mailed check,Yes,Yes,No,No,No,No,292.37,No
CUST3319,Male,68,47,Silver,96.14,None,Month-to-month,Mailed check,No,Yes,No,No,Yes,Yes,4868.9,No
CUST3320,Male,56,23,Basic,39.45,DSL,Month-to-month,Credit card,No,No,No,Yes,No,Yes,989.82,No
CUST3321,Female,51,50,Basic,92.33,Fiber optic,Month-to-month,Mailed check,Yes,Yes,Yes,Yes,Yes,Yes,4757.15,No
CUST3322,Female,23,4,Gold,74.31,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,No,Yes,273.55,Yes
CUST3323,Female,67,67,Basic,35.43,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,No,2146.91,No
CUST3324,Male,55,53,Silver,23.02,DSL,Month-to-month,Mailed check,Yes,No,Yes,Yes,Yes,No,1244.18,No
CUST3325,Male,62,2,Basic,77.29,DSL,Two year,Electronic check,No,No,No,No,Yes,No,140.94,No
CUST3326,Female,68,68,Premium,17.65,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,1211.78,No
CUST3327,Male,51,65,Silver,21.87,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,Yes,No,No,1393.64,No
CUST3328,Male,61,57,Silver,88.73,Fiber optic,One year,Credit card,No,No,No,Yes,No,No,4584.89,No
CUST3329,Female,32,70,Basic,71.58,DSL,Two year,Electronic check,No,No,No,Yes,No,Yes,5465.59,No
CUST3330,Female,31,7,Basic,49.26,DSL,One year,Credit card,No,No,No,No,Yes,No,310.95,No
CUST3331,Female,23,19,Basic,71.62,None,Two year,Bank transfer,No,Yes,No,Yes,Yes,Yes,1321.09,No
CUST3332,Female,67,44,Basic,77.12,Fiber optic,Two year,Electronic check,Yes,No,Yes,Yes,No,No,3600.7,No
CUST3333,Male,54,63,Silver,74.36,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,No,5129.24,No
CUST3334,Male,67,65,Silver,82.47,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,Yes,No,4872.92,No
CUST3335,Female,49,39,Basic,113.73,Fiber optic,One year,Bank transfer,No,No,No,No,Yes,No,4835.35,Yes
CUST3336,Male,20,26,Silver,55.82,DSL,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,1403.85,No
CUST3337,Female,20,44,Basic,46.62,DSL,Month-to-month,Credit card,Yes,Yes,No,No,Yes,Yes,1911.17,No
CUST3338,Female,39,12,Basic,19.04,Fiber optic,Two year,Bank transfer,No,No,Yes,Yes,Yes,Yes,243.27,No
CUST3339,Male,39,22,Gold,30.44,Fiber optic,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,688.78,No
CUST3340,Female,27,14,Silver,26.16,DSL,Two year,Credit card,Yes,Yes,No,Yes,Yes,Yes,336.89,No
CUST3341,Male,68,30,Silver,50.22,Fiber optic,One year,Credit card,No,No,Yes,Yes,No,Yes,1542.26,No
CUST3342,Male,20,44,Basic,79.05,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,No,3698.44,No
CUST3343,Male,29,38,Basic,19.87,None,Two year,Bank transfer,No,No,No,Yes,Yes,Yes,762.46,No
CUST3344,Male,46,59,Basic,91.4,DSL,One year,Electronic check,Yes,No,Yes,Yes,Yes,No,5222.88,No
CUST3345,Female,65,42,Gold,56.73,DSL,Month-to-month,Credit card,No,Yes,Yes,No,No,Yes,2246.28,No
CUST3346,Male,34,52,Silver,116.17,None,One year,Mailed check,Yes,No,No,Yes,No,Yes,6343.5,No
CUST3347,Female,24,63,Basic,74.68,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,Yes,Yes,4609.97,No
CUST3348,Female,30,61,Gold,95.99,Fiber optic,One year,Credit card,Yes,No,No,Yes,Yes,No,6244.11,No
CUST3349,Female,19,34,Silver,105.42,DSL,Month-to-month,Mailed check,Yes,Yes,Yes,No,No,Yes,3773.66,No
CUST3350,Female,21,39,Gold,108.33,None,Two year,Bank transfer,No,Yes,No,Yes,No,Yes,4438.15,No
CUST3351,Male,27,41,Basic,69.44,Fiber optic,One year,Electronic check,No,No,No,Yes,No,No,3014.41,No
CUST3352,Male,56,37,Basic,56.66,Fiber optic,Month-to-month,Credit card,No,No,No,No,Yes,No,2119.74,No
CUST3353,Female,41,65,Basic,73.85,None,Month-to-month,Bank transfer,No,No,No,No,Yes,No,5068.68,No
CUST3354,Female,34,32,Basic,57.22,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,No,No,1969.76,No
CUST3355,Male,69,8,Gold,40.28,DSL,One year,Mailed check,No,Yes,Yes,No,No,Yes,309.41,No
CUST3356,Female,23,18,Gold,49.01,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,Yes,Yes,838.39,No
CUST3357,Male,36,45,Silver,39.44,Fiber optic,Two year,Bank transfer,Yes,No,Yes,No,Yes,Yes,1760.17,No
CUST3358,Female,22,33,Gold,43.29,Fiber optic,Two year,Electronic check,No,Yes,Yes,Yes,Yes,Yes,1443.65,No
CUST3359,Male,49,5,Basic,24.83,Fiber optic,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,112.43,Yes
CUST3360,Female,27,36,Premium,59.78,DSL,Month-to-month,Bank transfer,Yes,No,No,Yes,Yes,No,2015.11,No
CUST3361,Female,26,23,Premium,39.7,Fiber optic,Two year,Mailed check,No,Yes,Yes,Yes,Yes,Yes,825.85,No
CUST3362,Male,44,40,Silver,62.08,Fiber optic,One year,Credit card,Yes,No,No,Yes,No,Yes,2513.85,No
CUST3363,Female,30,5,Basic,98.18,DSL,Month-to-month,Credit card,No,Yes,No,Yes,No,Yes,517.52,Yes
CUST3364,Female,36,34,Gold,62.07,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,2248.18,No
CUST3365,Male,38,24,Basic,115.23,None,Two year,Credit card,Yes,No,Yes,No,No,Yes,2797.85,Yes
CUST3366,Female,41,17,Gold,30.52,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,Yes,Yes,471.23,No
CUST3367,Male,55,71,Basic,104.28,DSL,Two year,Bank transfer,No,No,No,Yes,Yes,Yes,7538.22,Yes
CUST3368,Male,21,22,Silver,41.07,DSL,Two year,Mailed check,No,No,No,Yes,No,No,885.35,No
CUST3369,Female,41,15,Silver,113.06,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,No,No,1814.21,No
CUST3370,Female,52,15,Basic,38.85,DSL,Two year,Electronic check,No,Yes,No,No,Yes,Yes,571.86,No
CUST3371,Female,20,25,Basic,93.43,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,No,No,2437.69,No
CUST3372,Female,21,53,Basic,21.52,DSL,Month-to-month,Bank transfer,No,No,No,No,Yes,Yes,1070.93,No
CUST3373,Female,54,21,Silver,81.13,Fiber optic,Month-to-month,Credit card,No,No,Yes,No,Yes,Yes,1847.99,No
CUST3374,Female,57,66,Gold,37.96,DSL,Month-to-month,Bank transfer,No,No,No,Yes,Yes,Yes,2402.78,No
CUST3375,Female,65,32,Basic,85.37,None,Month-to-month,Credit card,No,Yes,No,Yes,Yes,No,2461.82,No
CUST3376,Male,52,21,Gold,81.76,DSL,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,No,Yes,1573.27,No
CUST3377,Female,48,68,Basic,111.99,Fiber optic,Month-to-month,Bank transfer,No,Yes,No,Yes,Yes,Yes,7203.12,Yes
CUST3378,Male,61,44,Silver,80.8,DSL,Month-to-month,Electronic check,Yes,Yes,No,Yes,No,Yes,3317.35,No
CUST3379,Female,42,66,Premium,57.87,DSL,One year,Bank transfer,No,Yes,No,No,No,No,3582.96,No
CUST3380,Female,57,14,Basic,35.32,DSL,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,502.32,No
CUST3381,Male,30,15,Premium,84.03,Fiber optic,One year,Bank transfer,No,Yes,Yes,Yes,Yes,Yes,1253.73,No
CUST3382,Female,21,20,Silver,27.22,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,567.49,No
CUST3383,Female,63,34,Basic,101.99,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,No,No,No,3669.02,Yes
CUST3384,Male,31,36,Gold,40.97,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,1479.84,No
CUST3385,Female,30,9,Basic,70.04,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,No,Yes,642.07,Yes
CUST3386,Female,44,71,Basic,77.57,DSL,One year,Bank transfer,No,No,No,Yes,Yes,No,5811.17,No
CUST3387,Female,23,30,Silver,53.06,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,No,Yes,1461.24,No
CUST3388,Male,34,63,Gold,84.71,DSL,Month-to-month,Credit card,No,No,Yes,Yes,Yes,Yes,5266.26,No
CUST3389,Female,53,35,Gold,41.27,DSL,Month-to-month,Credit card,No,No,Yes,Yes,Yes,Yes,1452.66,No
CUST3390,Female,57,13,Basic,18.64,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,No,No,Yes,247.06,No
CUST3391,Female,66,46,Premium,115.72,DSL,One year,Bank transfer,Yes,No,No,No,No,Yes,5368.36,No
CUST3392,Female,52,56,Gold,48.6,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,2640.38,No
CUST3393,Male,34,9,Premium,89.91,DSL,One year,Credit card,Yes,Yes,Yes,No,Yes,Yes,774.8,No
CUST3394,Male,58,36,Basic,68.29,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,Yes,Yes,Yes,2429.32,No
CUST3395,Female,19,3,Silver,85.24,None,Two year,Bank transfer,Yes,Yes,Yes,No,No,Yes,233.55,No
CUST3396,Female,30,19,Gold,26.65,DSL,Month-to-month,Credit card,No,No,No,No,Yes,Yes,503.43,No
CUST3397,Male,69,28,Basic,69.48,DSL,Month-to-month,Credit card,Yes,Yes,No,Yes,Yes,No,2126.64,No
CUST3398,Male,19,23,Premium,56.18,Fiber optic,One year,Mailed check,No,Yes,No,No,Yes,Yes,1176.85,No
CUST3399,Female,69,7,Basic,62.44,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,Yes,Yes,406.74,Yes
CUST3400,Male,45,14,Basic,116.45,Fiber optic,Two year,Bank transfer,No,Yes,No,Yes,No,No,1672.8,Yes
CUST3401,Female,60,46,Premium,29.31,Fiber optic,One year,Mailed check,No,No,No,No,No,Yes,1404.18,No
CUST3402,Male,43,15,Premium,94.24,DSL,One year,Electronic check,No,No,No,Yes,No,Yes,1406.61,No
CUST3403,Male,39,67,Basic,49.69,Fiber optic,One year,Electronic check,No,No,No,Yes,Yes,Yes,3606.77,No
CUST3404,Male,64,15,Basic,45.49,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,Yes,Yes,No,679.85,No
CUST3405,Male,60,51,Gold,43.43,Fiber optic,One year,Bank transfer,No,No,No,Yes,No,No,2041.88,No
CUST3406,Female,20,8,Premium,51.62,None,Month-to-month,Credit card,Yes,No,No,Yes,No,No,411.22,Yes
CUST3407,Male,52,69,Silver,52.5,Fiber optic,One year,Electronic check,Yes,Yes,No,No,No,Yes,3633.17,No
CUST3408,Male,29,62,Silver,43.43,Fiber optic,One year,Credit card,No,No,Yes,Yes,Yes,Yes,2654.29,No
CUST3409,Female,41,51,Gold,85.09,None,Month-to-month,Electronic check,No,Yes,No,Yes,Yes,No,4699.41,No
CUST3410,Male,22,63,Basic,20.01,DSL,Month-to-month,Mailed check,Yes,No,Yes,Yes,No,No,1255.39,No
CUST3411,Male,37,68,Premium,49.89,DSL,Month-to-month,Credit card,No,No,No,No,No,No,3523.09,No
CUST3412,Female,56,16,Basic,44.42,DSL,One year,Mailed check,No,No,Yes,Yes,Yes,Yes,711.95,No
CUST3413,Male,56,24,Silver,93.9,None,Month-to-month,Mailed check,Yes,No,No,Yes,No,No,2355.7,No
CUST3414,Female,30,6,Silver,30.38,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,168.02,Yes
CUST3415,Female,58,57,Silver,113.77,DSL,Month-to-month,Bank transfer,No,No,No,Yes,Yes,Yes,7061.93,No
CUST3416,Female,62,31,Gold,32.9,DSL,Month-to-month,Bank transfer,No,No,No,Yes,No,Yes,1042.7,No
CUST3417,Female,29,6,Premium,53.85,DSL,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,Yes,310.68,Yes
CUST3418,Male,30,29,Silver,35.97,DSL,Two year,Bank transfer,Yes,Yes,Yes,Yes,Yes,No,987.49,No
CUST3419,Female,27,67,Gold,45.1,None,Month-to-month,Credit card,Yes,Yes,Yes,Yes,No,Yes,3165.36,No
CUST3420,Male,50,3,Basic,94.91,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,271.48,Yes
CUST3421,Male,57,28,Gold,65.02,None,Month-to-month,Credit card,No,No,Yes,No,Yes,Yes,1801.94,No
CUST3422,Male,33,48,Basic,32.07,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,No,Yes,1575.29,No
CUST3423,Male,62,10,Basic,19.9,Fiber optic,One year,Mailed check,No,Yes,Yes,Yes,No,No,213.24,No
CUST3424,Male,52,33,Basic,39.14,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,Yes,1376.67,No
CUST3425,Male,20,67,Silver,114.29,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,7913.33,No
CUST3426,Male,22,69,Premium,103.76,None,Two year,Electronic check,No,No,No,Yes,Yes,Yes,6822.93,No
CUST3427,Male,43,12,Silver,61.22,None,Month-to-month,Credit card,No,No,No,Yes,No,No,684.97,No
CUST3428,Male,28,57,Basic,65.61,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,No,No,Yes,3773.76,No
CUST3429,Male,24,44,Basic,109.43,DSL,Month-to-month,Credit card,No,Yes,Yes,No,Yes,No,5182.32,Yes
CUST3430,Female,27,13,Silver,77.09,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,Yes,983.8,No
CUST3431,Female,59,24,Basic,107.48,DSL,One year,Credit card,No,No,Yes,No,Yes,No,2701.79,Yes
CUST3432,Female,69,44,Basic,66.64,DSL,Two year,Bank transfer,Yes,Yes,No,No,No,Yes,3126.88,No
CUST3433,Male,51,57,Silver,36.01,DSL,One year,Bank transfer,Yes,Yes,Yes,Yes,Yes,Yes,1955.09,No
CUST3434,Female,20,16,Premium,91.22,DSL,One year,Credit card,Yes,No,No,Yes,Yes,No,1595.06,No
CUST3435,Female,25,21,Silver,70.27,Fiber optic,Two year,Electronic check,No,No,No,Yes,Yes,No,1403.37,No
CUST3436,Female,48,51,Basic,85.19,DSL,One year,Bank transfer,No,Yes,No,Yes,Yes,Yes,4422.35,No
CUST3437,Male,28,21,Gold,31.51,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,No,No,Yes,683.94,No
CUST3438,Male,62,60,Gold,83,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,No,Yes,5032.79,No
CUST3439,Male,24,51,Gold,55.14,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,No,No,Yes,2880.51,No
CUST3440,Male,62,21,Basic,49.86,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,No,No,986.57,No
CUST3441,Female,19,6,Silver,85.5,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,Yes,Yes,476.51,Yes
CUST3442,Female,23,65,Premium,77.19,Fiber optic,One year,Mailed check,No,No,Yes,No,Yes,Yes,4531.11,No
CUST3443,Female,58,58,Basic,83.16,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,Yes,Yes,4928.23,No
CUST3444,Female,49,6,Silver,116.36,Fiber optic,One year,Mailed check,No,No,No,Yes,Yes,Yes,757.36,No
CUST3445,Male,37,65,Basic,88.63,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,Yes,Yes,No,5969.08,No
CUST3446,Male,51,34,Silver,82.29,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,No,Yes,No,2882.36,No
CUST3447,Male,67,56,Gold,79.42,DSL,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,Yes,4476.5,No
CUST3448,Female,33,3,Silver,56.86,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,No,No,Yes,174.61,Yes
CUST3449,Male,42,42,Gold,103.12,Fiber optic,One year,Mailed check,No,No,Yes,Yes,Yes,No,4524.36,No
