CustomerID,BillingRegion,TotalSpent,LastPaymentDate
CUST3630,North,2340.24,2025-03-30
CUST3631,West,2547.19,2025-02-08
CUST3632,South,1495.65,2025-09-25
CUST3633,East,2509.94,2025-05-10
CUST3634,West,2861.19,2025-09-30
CUST3635,South,2118.2,2025-09-16
CUST3636,West,1514.31,2025-01-09
CUST3637,North,2466.77,2025-06-07
CUST3638,East,1101.41,2025-09-25
CUST3639,South,1294.06,2025-07-22
CUST3640,South,516.68,2025-04-08
CUST3641,West,2860.26,2025-04-13
CUST3642,North,2945.72,2025-04-30
CUST3643,West,2501.61,2025-07-23
CUST3644,North,1466.98,2025-03-02
CUST3645,North,742.35,2025-01-04
CUST3646,East,525.27,2025-08-07
CUST3647,North,1307.06,2025-08-23
CUST3648,North,1550.03,2025-07-21
CUST3649,West,464.18,2025-10-19
CUST3650,West,2491.49,2025-03-01
CUST3651,North,654.72,2025-08-23
CUST3652,East,1184.93,2025-03-15
CUST3653,South,391.79,2025-03-18
CUST3654,North,1604.45,2025-08-11
CUST3655,South,391.0,2025-05-15
CUST3656,East,2579.64,2025-02-18
CUST3657,West,650.93,2025-04-06
CUST3658,West,1342.88,2025-05-25
CUST3659,West,1846.8,2025-06-09
CUST3660,South,762.7,2025-01-12
CUST3661,West,1278.27,2025-02-14
CUST3662,West,682.93,2025-10-15
CUST3663,North,410.9,2025-10-22
CUST3664,East,1248.36,2025-09-09
CUST3665,East,1359.42,2025-04-11
CUST3666,North,1845.91,2025-03-26
CUST3667,North,1836.85,2025-03-19
CUST3668,East,1291.17,2025-08-03
CUST3669,East,657.58,2025-05-30
CUST3670,East,315.1,2025-04-08
CUST3671,East,1508.52,2025-01-15
CUST3672,North,417.13,2025-10-10
CUST3673,West,1155.14,2025-03-08
CUST3674,South,581.35,2025-06-29
CUST3675,East,765.16,2025-06-09
CUST3676,West,413.75,2025-10-10
CUST3677,West,2168.37,2025-08-26
CUST3678,North,1333.03,2025-07-17
CUST3679,North,1493.65,2025-03-19
CUST3680,East,1605.08,2025-05-17
CUST3681,South,436.95,2025-08-05
CUST3682,East,2148.78,2025-06-01
CUST3683,West,1189.68,2025-02-25
CUST3684,South,2868.45,2025-10-26
CUST3685,West,2518.69,2025-09-23
CUST3686,West,1358.02,2025-02-15
CUST3687,West,1945.65,2025-01-15
CUST3688,East,2698.61,2025-03-17
CUST3689,West,2969.27,2025-08-26
CUST3690,West,1674.61,2025-03-27
CUST3691,South,1644.39,2025-04-29
CUST3692,West,1827.94,2025-03-02
CUST3693,West,1885.34,2025-09-04
CUST3694,North,2544.76,2025-09-04
CUST3695,South,1790.86,2025-07-28
CUST3696,North,1299.75,2025-10-12
CUST3697,North,1198.45,2025-09-21
CUST3698,West,1651.08,2025-04-26
CUST3699,East,2625.7,2025-09-10
CUST3700,West,2684.02,2025-06-13
CUST3701,West,2211.29,2025-07-30
CUST3702,East,1711.74,2025-08-04
CUST3703,West,412.34,2025-01-08
CUST3704,North,1867.65,2025-06-01
CUST3705,North,1503.28,2025-01-17
CUST3706,West,1525.33,2025-01-08
CUST3707,North,1820.74,2025-04-02
CUST3708,West,547.2,2025-10-18
CUST3709,South,1451.37,2025-01-14
CUST3710,North,2451.28,2025-07-19
CUST3711,West,762.95,2025-04-19
CUST3712,South,2229.59,2025-08-11
CUST3713,North,2715.18,2025-05-03
CUST3714,West,343.62,2025-02-12
CUST3715,North,2066.32,2025-05-09
CUST3716,West,399.86,2025-10-13
CUST3717,North,854.49,2025-06-22
CUST3718,South,2035.2,2025-05-08
CUST3719,East,1444.92,2025-08-16
CUST3720,West,924.15,2025-01-01
CUST3721,South,714.76,2025-08-16
CUST3722,East,2332.89,2025-01-12
CUST3723,West,2430.7,2025-07-07
CUST3724,North,2739.58,2025-08-05
CUST3725,West,1142.55,2025-02-11
CUST3726,South,1832.87,2025-04-18
CUST3727,West,494.59,2025-04-12
CUST3728,North,603.86,2025-02-14
CUST3729,South,1979.48,2025-04-23
CUST3730,East,825.29,2025-10-21
CUST3731,North,1591.61,2025-07-19
CUST3732,West,2994.26,2025-02-21
CUST3733,North,1688.6,2025-05-26
CUST3734,North,2491.85,2025-07-16
CUST3735,North,1245.72,2025-03-24
CUST3736,South,1280.97,2025-05-02
CUST3737,North,2938.02,2025-09-04
CUST3738,South,2056.8,2025-06-30
CUST3739,North,1724.04,2025-09-30
CUST3740,South,635.6,2025-06-26
CUST3741,South,1196.92,2025-04-29
CUST3742,East,1600.3,2025-01-01
CUST3743,East,715.49,2025-07-09
CUST3744,East,1925.72,2025-10-27
CUST3745,South,1342.06,2025-04-16
CUST3746,West,1022.78,2025-02-01
CUST3747,West,1313.45,2025-10-12
CUST3748,North,2013.94,2025-08-26
CUST3749,East,1000.71,2025-08-29
CUST3750,North,1945.3,2025-10-10
CUST3751,North,1595.68,2025-05-17
CUST3752,West,1866.04,2025-08-21
CUST3753,South,2815.76,2025-08-20
CUST3754,North,1447.6,2025-09-05
CUST3755,East,2894.87,2025-02-14
CUST3756,South,1336.6,2025-08-03
CUST3757,South,674.73,2025-07-03
CUST3758,East,849.81,2025-01-02
CUST3759,West,1536.71,2025-05-31
CUST3760,East,1702.01,2025-08-23
CUST3761,South,2850.23,2025-07-11
CUST3762,South,1156.97,2025-07-15
CUST3763,West,1529.94,2025-10-16
CUST3764,West,1699.67,2025-07-20
CUST3765,West,1254.99,2025-02-18
CUST3766,South,1826.48,2025-10-13
CUST3767,North,738.8,2025-03-06
CUST3768,North,1545.4,2025-01-01
CUST3769,East,1573.79,2025-02-17
CUST3770,East,2107.19,2025-08-11
CUST3771,West,2206.83,2025-10-26
CUST3772,East,1042.95,2025-01-11
CUST3773,South,854.54,2025-05-11
CUST3774,East,1361.58,2025-01-19
CUST3775,East,2548.42,2025-03-23
CUST3776,West,2457.33,2025-07-05
CUST3777,South,1126.16,2025-06-02
CUST3778,East,1860.03,2025-02-10
CUST3779,South,2067.98,2025-06-13
CUST3780,East,2920.64,2025-02-07
CUST3781,North,1058.71,2025-05-16
CUST3782,East,1543.2,2025-10-03
CUST3783,South,764.7,2025-03-06
CUST3784,South,2622.3,2025-04-16
CUST3785,East,1309.43,2025-03-12
CUST3786,West,2111.28,2025-02-02
CUST3787,East,1926.12,2025-08-03
CUST3788,East,2748.26,2025-06-10
CUST3789,East,960.07,2025-08-23
CUST3790,South,328.65,2025-05-26
CUST3791,South,1239.69,2025-02-20
CUST3792,North,341.15,2025-09-05
CUST3793,West,1695.72,2025-03-29
CUST3794,North,2586.64,2025-05-05
CUST3795,West,2561.94,2025-02-09
CUST3796,West,1475.78,2025-07-13
CUST3797,South,2938.31,2025-05-03
CUST3798,North,2593.54,2025-02-07
CUST3799,South,2835.19,2025-04-17
CUST3800,West,1499.69,2025-10-17
CUST3801,East,808.88,2025-01-28
CUST3802,South,1397.04,2025-05-18
CUST3803,South,2800.45,2025-02-08
CUST3804,North,2492.7,2025-06-23
CUST3805,West,2630.0,2025-01-12
CUST3806,East,2947.5,2025-10-03
CUST3807,South,850.08,2025-05-29
CUST3808,East,1739.08,2025-09-27
CUST3809,East,319.75,2025-04-08
CUST3810,East,2083.14,2025-10-20
CUST3811,East,2474.62,2025-02-28
CUST3812,East,1939.96,2025-10-26
CUST3813,West,1736.78,2025-04-09
CUST3814,West,1680.58,2025-10-15
CUST3815,North,505.13,2025-01-02
CUST3816,North,1413.01,2025-06-13
CUST3817,West,2530.97,2025-08-19
CUST3818,South,1858.41,2025-04-03
CUST3819,South,1735.48,2025-04-09
CUST3820,West,621.21,2025-04-21
CUST3821,West,1668.23,2025-04-28
CUST3822,East,1109.14,2025-07-27
CUST3823,North,824.88,2025-01-01
CUST3824,North,2738.54,2025-08-26
CUST3825,West,874.75,2025-06-17
CUST3826,West,2004.04,2025-01-25
CUST3827,South,883.42,2025-08-26
CUST3828,East,2927.23,2025-08-12
CUST3829,West,2199.38,2025-03-30
CUST3830,South,694.48,2025-05-24
CUST3831,North,935.74,2025-04-16
CUST3832,East,2205.92,2025-08-08
CUST3833,East,417.52,2025-02-20
CUST3834,West,1203.79,2025-10-13
CUST3835,North,1393.37,2025-01-13
CUST3836,West,879.62,2025-07-05
CUST3837,North,933.53,2025-08-11
CUST3838,South,2539.92,2025-04-21
CUST3839,South,1386.47,2025-01-21
CUST3840,East,1032.08,2025-09-13
CUST3841,South,1457.84,2025-07-04
CUST3842,East,753.55,2025-08-17
CUST3843,West,2091.67,2025-01-15
CUST3844,North,902.88,2025-09-30
CUST3845,South,590.19,2025-03-29
CUST3846,South,2533.84,2025-10-03
CUST3847,North,1525.6,2025-09-10
CUST3848,East,2051.67,2025-04-13
CUST3849,East,1092.6,2025-04-13
CUST3850,North,763.32,2025-02-18
CUST3851,North,2202.0,2025-09-22
CUST3852,East,1965.67,2025-10-19
CUST3853,East,1102.51,2025-04-02
CUST3854,North,1541.64,2025-05-21
CUST3855,South,1892.08,2025-06-26
CUST3856,East,1716.62,2025-04-06
CUST3857,North,2373.77,2025-05-25
CUST3858,North,1603.31,2025-05-19
CUST3859,South,1097.87,2025-03-20
CUST3860,North,2257.04,2025-05-01
CUST3861,North,2811.98,2025-03-11
CUST3862,West,2636.32,2025-09-18
CUST3863,East,1532.9,2025-01-01
CUST3864,East,2046.59,2025-06-13
CUST3865,East,2794.49,2025-03-02
CUST3866,North,761.26,2025-05-03
CUST3867,North,1206.95,2025-09-27
CUST3868,West,1328.85,2025-02-18
CUST3869,North,2670.12,2025-03-06
CUST3870,South,2596.45,2025-08-09
CUST3871,South,945.97,2025-01-30
CUST3872,North,2954.61,2025-05-25
CUST3873,West,2361.58,2025-10-25
CUST3874,East,1618.05,2025-08-23
CUST3875,North,2438.62,2025-01-11
CUST3876,West,438.51,2025-10-23
CUST3877,West,2767.86,2025-10-22
CUST3878,West,2821.19,2025-02-05
CUST3879,South,1955.55,2025-06-20
CUST3880,West,1920.04,2025-01-31
CUST3881,South,1204.04,2025-10-11
CUST3882,South,1713.68,2025-03-04
CUST3883,East,1071.98,2025-06-15
CUST3884,West,2626.57,2025-06-20
CUST3885,North,2004.1,2025-10-01
CUST3886,East,801.61,2025-02-05
CUST3887,South,2254.34,2025-07-07
CUST3888,South,890.55,2025-10-04
CUST3889,South,1348.38,2025-02-18
CUST3890,South,1380.61,2025-02-23
CUST3891,North,1696.58,2025-03-01
CUST3892,East,532.05,2025-10-10
CUST3893,West,1438.71,2025-03-24
CUST3894,East,1549.86,2025-10-15
CUST3895,South,2789.96,2025-05-06
CUST3896,South,1022.0,2025-10-02
CUST3897,North,2448.61,2025-05-05
CUST3898,West,2930.68,2025-07-05
CUST3899,East,2635.27,2025-03-25
CUST3900,West,1062.7,2025-05-27
CUST3901,North,1194.84,2025-01-31
CUST3902,South,840.07,2025-05-03
CUST3903,North,1384.28,2025-05-10
CUST3904,West,1888.82,2025-10-14
CUST3905,West,709.4,2025-07-16
CUST3906,East,1753.22,2025-01-09
CUST3907,East,2039.68,2025-05-21
CUST3908,South,1210.15,2025-03-22
CUST3909,North,769.64,2025-10-28
CUST3910,West,1282.59,2025-05-31
CUST3911,South,2847.1,2025-04-19
CUST3912,West,442.35,2025-08-29
CUST3913,South,1781.22,2025-04-18
CUST3914,North,2424.18,2025-02-15
CUST3915,South,427.98,2025-04-30
CUST3916,North,2144.38,2025-03-19
CUST3917,South,1919.31,2025-07-24
CUST3918,West,591.85,2025-02-17
CUST3919,East,2718.36,2025-03-17
CUST3920,North,404.05,2025-06-21
CUST3921,West,317.35,2025-05-30
CUST3922,West,2002.31,2025-09-13
CUST3923,East,2661.69,2025-01-04
CUST3924,South,746.89,2025-08-22
CUST3925,East,2504.62,2025-05-26
CUST3926,East,1058.66,2025-04-14
CUST3927,West,2858.03,2025-05-03
CUST3928,West,1187.68,2025-07-06
CUST3929,South,2088.56,2025-05-24
CUST3930,East,2322.37,2025-09-04
CUST3931,East,890.55,2025-02-27
CUST3932,West,1912.63,2025-08-14
CUST3933,South,1807.34,2025-03-07
CUST3934,North,1039.69,2025-05-06
CUST3935,West,1319.54,2025-07-28
CUST3936,South,512.16,2025-07-04
CUST3937,West,2214.2,2025-04-16
CUST3938,West,1571.17,2025-03-21
CUST3939,South,1779.54,2025-07-13
CUST3940,East,772.21,2025-10-20
CUST3941,South,2084.58,2025-01-25
CUST3942,North,315.84,2025-01-20
CUST3943,South,2052.53,2025-01-23
CUST3944,South,1031.25,2025-02-22
CUST3945,West,507.2,2025-10-12
CUST3946,North,1484.5,2025-08-21
CUST3947,West,1737.65,2025-09-23
CUST3948,South,1939.44,2025-03-04
CUST3949,West,1103.31,2025-03-24
CUST3950,South,2876.65,2025-06-02
CUST3951,East,1434.38,2025-05-24
CUST3952,South,2215.68,2025-06-20
CUST3953,West,334.38,2025-07-31
CUST3954,East,1903.38,2025-04-18
CUST3955,South,1637.97,2025-01-05
CUST3956,West,2585.03,2025-04-21
CUST3957,West,1217.46,2025-09-07
CUST3958,South,1273.98,2025-10-25
CUST3959,North,1912.11,2025-09-05
CUST3960,East,1046.14,2025-02-23
CUST3961,South,866.24,2025-07-18
CUST3962,South,411.56,2025-10-09
CUST3963,South,1420.04,2025-09-01
CUST3964,West,2760.57,2025-08-28
CUST3965,North,2039.23,2025-05-02
CUST3966,North,2609.55,2025-08-24
CUST3967,South,1157.23,2025-08-12
CUST3968,East,1673.97,2025-06-10
CUST3969,North,1729.5,2025-05-09
CUST3970,West,2323.21,2025-04-20
CUST3971,East,340.87,2025-08-19
CUST3972,North,2709.1,2025-04-15
CUST3973,West,764.5,2025-04-16
CUST3974,East,1347.9,2025-10-03
CUST3975,West,1459.71,2025-06-25
CUST3976,South,1227.1,2025-02-16
CUST3977,North,583.5,2025-08-23
CUST3978,South,2333.58,2025-03-04
CUST3979,West,1801.32,2025-03-27
CUST3980,East,2576.58,2025-05-24
CUST3981,South,2526.24,2025-06-21
CUST3982,North,501.7,2025-03-21
CUST3983,South,1850.2,2025-05-15
CUST3984,North,1914.27,2025-03-03
CUST3985,South,1184.78,2025-09-21
CUST3986,South,1163.42,2025-09-16
CUST3987,East,1610.02,2025-03-28
CUST3988,East,1259.67,2025-03-22
CUST3989,West,1779.28,2025-07-01
CUST3990,South,2860.56,2025-05-28
CUST3991,South,2904.54,2025-06-30
CUST3992,South,1750.08,2025-03-06
CUST3993,South,1286.86,2025-02-15
CUST3994,South,747.44,2025-03-12
CUST3995,South,1914.85,2025-02-20
CUST3996,North,2083.92,2025-09-03
CUST3997,West,754.2,2025-01-24
CUST3998,West,2887.19,2025-05-26
CUST3999,West,717.3,2025-07-26
CUST4000,East,1548.09,2025-04-05
CUST4001,South,2027.15,2025-06-23
CUST4002,South,729.83,2025-03-02
CUST4003,West,2074.44,2025-04-18
CUST4004,South,1265.58,2025-02-21
CUST4005,South,527.03,2025-06-13
CUST4006,East,1090.39,2025-07-26
CUST4007,North,2317.74,2025-09-12
CUST4008,South,2538.93,2025-09-08
CUST4009,South,935.31,2025-03-05
CUST4010,West,2283.26,2025-09-15
CUST4011,East,2049.03,2025-09-23
CUST4012,South,1926.59,2025-07-04
CUST4013,East,2229.57,2025-01-04
CUST4014,South,304.56,2025-09-16
CUST4015,West,418.97,2025-02-14
CUST4016,North,2243.94,2025-08-16
CUST4017,East,1544.01,2025-09-08
CUST4018,North,2612.17,2025-09-02
CUST4019,South,551.59,2025-09-25
CUST4020,North,559.31,2025-10-03
CUST4021,North,909.05,2025-04-03
CUST4022,South,2425.57,2025-04-18
CUST4023,North,2225.73,2025-03-02
CUST4024,South,1139.67,2025-06-15
CUST4025,North,1509.73,2025-09-03
CUST4026,East,974.22,2025-03-22
CUST4027,South,848.98,2025-10-17
CUST4028,South,1135.93,2025-02-28
CUST4029,East,312.66,2025-08-22
CUST4030,South,2309.49,2025-03-05
CUST4031,East,957.14,2025-05-14
CUST4032,South,1518.66,2025-06-24
CUST4033,East,301.56,2025-06-21
CUST4034,West,2738.45,2025-03-21
CUST4035,East,2600.62,2025-06-08
CUST4036,West,2112.94,2025-01-17
CUST4037,North,542.05,2025-07-07
CUST4038,West,2617.25,2025-07-15
CUST4039,East,1792.95,2025-03-03
CUST4040,North,773.35,2025-04-20
CUST4041,North,919.49,2025-03-25
CUST4042,East,2679.63,2025-10-07
CUST4043,East,2898.13,2025-07-18
CUST4044,South,1327.13,2025-02-28
CUST4045,North,1807.09,2025-04-05
CUST4046,East,916.26,2025-02-13
CUST4047,West,2532.22,2025-07-24
CUST4048,East,1485.12,2025-06-27
CUST4049,East,1159.51,2025-05-11
CUST4050,South,858.4,2025-05-03
CUST4051,East,1494.79,2025-04-22
CUST4052,East,2365.84,2025-05-19
CUST4053,West,509.74,2025-03-17
CUST4054,South,1628.02,2025-07-23
CUST4055,North,1325.36,2025-01-16
CUST4056,West,1157.2,2025-10-03
CUST4057,West,1158.97,2025-03-10
CUST4058,South,2687.29,2025-03-05
CUST4059,West,480.8,2025-03-29
CUST4060,East,1929.94,2025-03-27
CUST4061,North,2711.32,2025-06-01
CUST4062,South,2116.43,2025-01-26
CUST4063,North,1639.81,2025-09-29
CUST4064,East,2633.63,2025-04-11
CUST4065,East,328.89,2025-08-29
CUST4066,South,1157.69,2025-07-30
CUST4067,North,2966.3,2025-08-25
CUST4068,North,714.59,2025-09-07
CUST4069,South,687.31,2025-09-30
CUST4070,North,761.13,2025-10-19
CUST4071,South,1630.75,2025-06-11
CUST4072,West,2464.15,2025-07-04
CUST4073,East,1466.38,2025-06-08
CUST4074,South,1915.23,2025-08-13
CUST4075,North,301.84,2025-02-26
CUST4076,South,2183.6,2025-10-24
CUST4077,North,2818.85,2025-09-14
CUST4078,East,1661.01,2025-05-04
CUST4079,East,2769.77,2025-09-20
CUST4080,South,476.39,2025-09-08
CUST4081,South,1892.01,2025-09-07
CUST4082,West,2257.02,2025-02-07
CUST4083,East,2028.9,2025-03-02
CUST4084,West,2528.02,2025-03-01
CUST4085,North,1510.47,2025-07-03
CUST4086,South,619.11,2025-07-07
CUST4087,East,2743.25,2025-08-15
CUST4088,South,967.37,2025-03-17
CUST4089,West,1280.16,2025-09-27
CUST4090,West,1881.29,2025-02-24
CUST4091,South,1618.44,2025-03-03
CUST4092,North,2467.25,2025-03-07
CUST4093,South,1298.99,2025-05-22
CUST4094,South,2808.81,2025-04-28
CUST4095,East,678.3,2025-08-04
CUST4096,South,2353.81,2025-06-01
CUST4097,West,1348.25,2025-10-12
CUST4098,West,416.43,2025-02-27
CUST4099,North,844.76,2025-02-02
CUST4100,West,1572.86,2025-03-17
CUST4101,North,679.29,2025-03-05
CUST4102,East,1551.23,2025-04-22
CUST4103,North,2650.68,2025-04-21
CUST4104,South,1076.65,2025-04-28
CUST4105,West,2683.17,2025-07-16
CUST4106,North,808.47,2025-09-30
CUST4107,North,1224.91,2025-09-12
CUST4108,West,2715.57,2025-03-10
CUST4109,South,2990.13,2025-04-26
CUST4110,East,1225.06,2025-06-30
CUST4111,West,1887.79,2025-05-25
CUST4112,West,2189.55,2025-01-20
CUST4113,South,1827.0,2025-01-02
CUST4114,South,1887.41,2025-10-20
CUST4115,West,904.63,2025-10-23
CUST4116,West,2006.46,2025-02-10
CUST4117,South,1100.41,2025-02-16
CUST4118,North,2840.79,2025-06-21
CUST4119,West,391.91,2025-03-08
CUST4120,West,1385.96,2025-02-15
CUST4121,North,1440.27,2025-01-17
CUST4122,North,1468.4,2025-05-13
CUST4123,South,2700.03,2025-08-10
CUST4124,South,1260.75,2025-02-11
CUST4125,South,1091.64,2025-01-18
CUST4126,South,1999.17,2025-01-07
CUST4127,East,1315.83,2025-03-12
CUST4128,North,2945.08,2025-10-25
CUST4129,North,2201.19,2025-05-21
CUST4130,East,1357.83,2025-07-16
CUST4131,East,1794.18,2025-06-05
CUST4132,South,1326.07,2025-09-11
CUST4133,South,337.61,2025-06-15
CUST4134,South,2277.52,2025-03-25
CUST4135,West,2666.21,2025-08-23
CUST4136,West,1345.45,2025-09-26
CUST4137,South,1031.7,2025-10-07
CUST4138,East,2308.87,2025-05-09
CUST4139,West,1499.55,2025-08-04
CUST4140,East,2575.39,2025-06-16
CUST4141,North,2977.49,2025-10-13
CUST4142,West,701.83,2025-06-13
CUST4143,South,2982.1,2025-06-02
CUST4144,West,1486.38,2025-02-12
CUST4145,East,1012.31,2025-08-12
CUST4146,North,1230.96,2025-06-04
CUST4147,North,649.51,2025-03-18
CUST4148,South,1611.64,2025-07-10
CUST4149,West,1790.99,2025-08-26
CUST4150,East,2266.51,2025-01-26
CUST4151,East,2914.46,2025-05-10
CUST4152,East,1317.77,2025-04-21
CUST4153,South,1327.45,2025-06-04
CUST4154,North,2940.22,2025-04-08
CUST4155,East,1976.29,2025-06-24
CUST4156,South,2772.21,2025-09-23
CUST4157,West,2369.74,2025-09-21
CUST4158,North,2147.82,2025-05-16
CUST4159,North,607.07,2025-06-05
CUST4160,South,2472.62,2025-09-29
CUST4161,West,2865.35,2025-04-17
CUST4162,South,2829.24,2025-06-07
CUST4163,East,2216.06,2025-09-16
CUST4164,South,2201.14,2025-02-27
CUST4165,West,308.76,2025-10-26
CUST4166,South,2130.42,2025-07-28
CUST4167,East,2428.84,2025-07-30
CUST4168,West,2409.81,2025-10-16
CUST4169,West,915.3,2025-08-21
CUST4170,South,359.22,2025-02-03
CUST4171,East,2186.8,2025-07-15
CUST4172,West,1563.01,2025-08-16
CUST4173,East,877.14,2025-08-15
CUST4174,East,2825.51,2025-09-22
CUST4175,West,1061.41,2025-05-31
CUST4176,South,2557.63,2025-05-23
CUST4177,North,2823.99,2025-01-20
CUST4178,North,912.42,2025-03-30
CUST4179,West,1120.02,2025-10-21
CUST4180,South,2960.55,2025-09-16
CUST4181,North,2222.14,2025-06-23
CUST4182,South,2874.97,2025-02-28
CUST4183,North,1156.23,2025-09-21
CUST4184,West,2068.25,2025-07-23
CUST4185,South,1896.25,2025-10-23
CUST4186,East,1676.61,2025-10-19
CUST4187,East,1296.84,2025-07-04
CUST4188,South,1971.67,2025-03-26
CUST4189,West,2814.27,2025-02-12
CUST4190,West,2248.49,2025-10-22
CUST4191,East,1176.38,2025-09-14
CUST4192,West,2070.25,2025-10-28
CUST4193,West,2649.06,2025-06-15
CUST4194,South,2160.1,2025-08-17
CUST4195,North,1246.4,2025-09-04
CUST4196,West,775.09,2025-06-06
CUST4197,East,1079.64,2025-08-16
CUST4198,West,466.17,2025-06-21
CUST4199,East,2800.65,2025-07-29
CUST4200,North,2093.51,2025-04-07
CUST4201,West,1562.37,2025-06-13
CUST4202,North,2784.49,2025-06-25
CUST4203,West,2342.61,2025-09-27
CUST4204,West,2108.58,2025-10-16
CUST4205,East,2375.18,2025-06-21
CUST4206,South,507.54,2025-01-11
CUST4207,North,1971.48,2025-02-24
CUST4208,North,2987.38,2025-06-15
CUST4209,East,1773.53,2025-07-23
CUST4210,West,357.61,2025-06-27
CUST4211,South,308.54,2025-10-06
CUST4212,East,971.42,2025-08-22
CUST4213,South,2498.88,2025-10-03
CUST4214,East,1459.99,2025-08-17
CUST4215,West,523.28,2025-03-10
CUST4216,North,2735.15,2025-05-08
CUST4217,South,919.82,2025-05-07
CUST4218,South,2219.52,2025-07-08
CUST4219,North,2055.46,2025-06-23
CUST4220,East,430.42,2025-03-12
CUST4221,South,2151.64,2025-09-21
CUST4222,East,2810.57,2025-03-25
CUST4223,South,1460.75,2025-06-10
CUST4224,South,1378.27,2025-05-23
CUST4225,North,2809.3,2025-01-19
CUST4226,West,844.92,2025-07-10
CUST4227,West,1399.92,2025-03-02
CUST4228,North,2845.56,2025-03-17
CUST4229,South,1118.5,2025-02-16
CUST4230,South,2278.68,2025-01-18
CUST4231,East,1382.84,2025-01-05
CUST4232,East,1349.21,2025-02-22
CUST4233,West,2857.72,2025-02-04
CUST4234,South,1767.75,2025-08-04
CUST4235,North,2849.34,2025-08-01
CUST4236,East,516.17,2025-05-21
CUST4237,South,2866.96,2025-07-13
CUST4238,West,2660.92,2025-03-11
CUST4239,West,1642.01,2025-09-25
CUST4240,North,348.9,2025-10-19
CUST4241,East,2159.53,2025-04-03
CUST4242,North,2677.47,2025-08-24
CUST4243,North,2211.41,2025-04-21
CUST4244,East,2526.5,2025-03-09
CUST4245,North,2309.02,2025-03-23
CUST4246,East,2965.72,2025-05-02
CUST4247,West,335.11,2025-09-14
CUST4248,North,971.32,2025-05-13
CUST4249,North,1780.22,2025-03-22
CUST4250,North,1257.49,2025-02-10
CUST4251,East,2018.76,2025-08-04
CUST4252,North,514.93,2025-07-22
CUST4253,West,1868.42,2025-07-08
CUST4254,South,2439.26,2025-08-07
CUST4255,East,2972.27,2025-10-25
CUST4256,North,429.22,2025-08-09
CUST4257,East,2866.09,2025-07-04
CUST4258,South,1706.87,2025-03-13
CUST4259,South,2879.65,2025-01-04
CUST4260,East,731.1,2025-06-23
CUST4261,West,1247.92,2025-09-24
CUST4262,East,2085.34,2025-07-17
CUST4263,West,2810.32,2025-10-01
CUST4264,South,720.68,2025-09-17
CUST4265,North,1788.7,2025-07-17
CUST4266,West,1477.81,2025-08-30
CUST4267,North,709.03,2025-07-02
CUST4268,East,1875.16,2025-08-10
CUST4269,West,2721.53,2025-07-19
CUST4270,East,1442.07,2025-01-30
CUST4271,East,1796.83,2025-06-02
CUST4272,West,1537.92,2025-07-19
CUST4273,South,2184.87,2025-05-11
CUST4274,South,2839.84,2025-05-30
CUST4275,North,2802.64,2025-05-09
CUST4276,North,510.6,2025-05-06
CUST4277,West,1929.02,2025-08-17
CUST4278,South,1028.01,2025-02-26
CUST4279,West,1734.45,2025-01-05
CUST4280,North,2048.83,2025-08-11
